question_id,prompt,correct_answer,naive_answer,as_of_day,subject,domain
ambig_mdl_14_16,"As of day 16, what is currently true about mdl_14 in medium?",v4,v21,16,mdl_14,medium
ambig_docs_13_15,"As of day 15, what is currently true about docs_13 in fast?",v11,v42,15,docs_13,fast
ambig_sts_4_45,"As of day 45, what is currently true about sts_4 in fast?",v1,v51,45,sts_4,fast
ambig_sts9_16,"As of day 16, what is currently true about sts9 in fast?",v1,v48,16,sts9,fast
ambig_doc_9_40,"As of day 40, what is currently true about doc_9 in fast?",v5,v46,40,doc_9,fast
ambig_docs_6_2,"As of day 2, what is currently true about docs_6 in fast?",v2,v28,2,docs_6,fast
ambig_status_12_41,"As of day 41, what is currently true about status_12 in fast?",v24,v35,41,status_12,fast
ambig_status_16_21,"As of day 21, what is currently true about status_16 in fast?",v13,v34,21,status_16,fast
ambig_status_20_4,"As of day 4, what is currently true about status_20 in fast?",v4,v37,4,status_20,fast
ambig_inc_19_53,"As of day 53, what is currently true about inc_19 in fast?",v1,v46,53,inc_19,fast
ambig_sts7_8,"As of day 8, what is currently true about sts7 in fast?",v1,v44,8,sts7,fast
ambig_api_1_8,"As of day 8, what is currently true about api_1 in medium?",v1,v17,8,api_1,medium
ambig_inc_11_34,"As of day 34, what is currently true about inc_11 in fast?",v3,v41,34,inc_11,fast
ambig_api_0_31,"As of day 31, what is currently true about api_0 in medium?",v2,v20,31,api_0,medium
ambig_doc_4_31,"As of day 31, what is currently true about doc_4 in fast?",v12,v48,31,doc_4,fast
ambig_inc_2_8,"As of day 8, what is currently true about inc_2 in fast?",v5,v49,8,inc_2,fast
ambig_inc_2_49,"As of day 49, what is currently true about inc_2 in fast?",v15,v49,49,inc_2,fast
ambig_api0_36,"As of day 36, what is currently true about api0 in medium?",v1,v13,36,api0,medium
ambig_incident_18_16,"As of day 16, what is currently true about incident_18 in fast?",v7,v32,16,incident_18,fast
ambig_prc_6_35,"As of day 35, what is currently true about prc_6 in medium?",v1,v25,35,prc_6,medium
ambig_hardware_9_9,"As of day 9, what is currently true about hardware_9 in slow?",v3,v18,9,hardware_9,slow
ambig_sts_12_56,"As of day 56, what is currently true about sts_12 in fast?",v2,v46,56,sts_12,fast
ambig_sts_17_21,"As of day 21, what is currently true about sts_17 in fast?",v3,v51,21,sts_17,fast
ambig_spec_0_41,"As of day 41, what is currently true about spec_0 in slow?",v2,v14,41,spec_0,slow
ambig_doc_0_43,"As of day 43, what is currently true about doc_0 in fast?",v3,v49,43,doc_0,fast
ambig_inc_13_49,"As of day 49, what is currently true about inc_13 in fast?",v2,v47,49,inc_13,fast
ambig_model_13_46,"As of day 46, what is currently true about model_13 in medium?",v18,v28,46,model_13,medium
ambig_api_9_55,"As of day 55, what is currently true about api_9 in medium?",v1,v19,55,api_9,medium
ambig_inc_10_25,"As of day 25, what is currently true about inc_10 in fast?",v4,v50,25,inc_10,fast
ambig_sts_24_12,"As of day 12, what is currently true about sts_24 in fast?",v2,v47,12,sts_24,fast
ambig_api_15_5,"As of day 5, what is currently true about api_15 in medium?",v2,v29,5,api_15,medium
ambig_inc_2_47,"As of day 47, what is currently true about inc_2 in fast?",v15,v49,47,inc_2,fast
ambig_api_14_58,"As of day 58, what is currently true about api_14 in medium?",v3,v18,58,api_14,medium
ambig_sts_5_17,"As of day 17, what is currently true about sts_5 in fast?",v5,v45,17,sts_5,fast
ambig_doc_3_24,"As of day 24, what is currently true about doc_3 in fast?",v7,v50,24,doc_3,fast
ambig_incident_23_19,"As of day 19, what is currently true about incident_23 in fast?",v6,v35,19,incident_23,fast
ambig_api_19_46,"As of day 46, what is currently true about api_19 in medium?",v17,v30,46,api_19,medium
ambig_inc_18_23,"As of day 23, what is currently true about inc_18 in fast?",v1,v48,23,inc_18,fast
ambig_docs_10_45,"As of day 45, what is currently true about docs_10 in fast?",v26,v33,45,docs_10,fast
ambig_doc_1_43,"As of day 43, what is currently true about doc_1 in fast?",v2,v50,43,doc_1,fast
ambig_api_4_1,"As of day 1, what is currently true about api_4 in medium?",v1,v21,1,api_4,medium
ambig_hardware_19_49,"As of day 49, what is currently true about hardware_19 in slow?",v10,v16,49,hardware_19,slow
ambig_incident_21_7,"As of day 7, what is currently true about incident_21 in fast?",v6,v39,7,incident_21,fast
ambig_model_7_9,"As of day 9, what is currently true about model_7 in medium?",v4,v20,9,model_7,medium
ambig_pricing_3_18,"As of day 18, what is currently true about pricing_3 in medium?",v9,v28,18,pricing_3,medium
ambig_hardware_16_29,"As of day 29, what is currently true about hardware_16 in slow?",v5,v19,29,hardware_16,slow
ambig_docs_10_23,"As of day 23, what is currently true about docs_10 in fast?",v12,v33,23,docs_10,fast
ambig_incident_27_57,"As of day 57, what is currently true about incident_27 in fast?",v44,v47,57,incident_27,fast
ambig_spec_9_58,"As of day 58, what is currently true about spec_9 in slow?",v5,v14,58,spec_9,slow
ambig_status_20_2,"As of day 2, what is currently true about status_20 in fast?",v2,v37,2,status_20,fast
ambig_sts_3_27,"As of day 27, what is currently true about sts_3 in fast?",v2,v50,27,sts_3,fast
ambig_hardware_27_46,"As of day 46, what is currently true about hardware_27 in slow?",v13,v17,46,hardware_27,slow
ambig_spec_25_55,"As of day 55, what is currently true about spec_25 in slow?",v19,v20,55,spec_25,slow
ambig_sts_21_38,"As of day 38, what is currently true about sts_21 in fast?",v3,v52,38,sts_21,fast
ambig_sts_14_53,"As of day 53, what is currently true about sts_14 in fast?",v6,v51,53,sts_14,fast
ambig_model_18_9,"As of day 9, what is currently true about model_18 in medium?",v5,v23,9,model_18,medium
ambig_sts_23_17,"As of day 17, what is currently true about sts_23 in fast?",v8,v47,17,sts_23,fast
ambig_hw_13_21,"As of day 21, what is currently true about hw_13 in slow?",v5,v13,21,hw_13,slow
ambig_api0_17,"As of day 17, what is currently true about api0 in medium?",v1,v13,17,api0,medium
ambig_model_10_35,"As of day 35, what is currently true about model_10 in medium?",v18,v30,35,model_10,medium
ambig_incident_9_40,"As of day 40, what is currently true about incident_9 in fast?",v29,v37,40,incident_9,fast
ambig_mdl_12_13,"As of day 13, what is currently true about mdl_12 in medium?",v2,v20,13,mdl_12,medium
ambig_sts14_15,"As of day 15, what is currently true about sts14 in fast?",v1,v43,15,sts14,fast
ambig_model_18_16,"As of day 16, what is currently true about model_18 in medium?",v8,v23,16,model_18,medium
ambig_incident_10_42,"As of day 42, what is currently true about incident_10 in fast?",v29,v43,42,incident_10,fast
ambig_status_3_1,"As of day 1, what is currently true about status_3 in fast?",v1,v41,1,status_3,fast
ambig_spec_5_14,"As of day 14, what is currently true about spec_5 in slow?",v1,v13,14,spec_5,slow
ambig_status_17_35,"As of day 35, what is currently true about status_17 in fast?",v19,v32,35,status_17,fast
ambig_hardware_27_6,"As of day 6, what is currently true about hardware_27 in slow?",v3,v17,6,hardware_27,slow
ambig_status_25_19,"As of day 19, what is currently true about status_25 in fast?",v18,v48,19,status_25,fast
ambig_status_9_31,"As of day 31, what is currently true about status_9 in fast?",v21,v42,31,status_9,fast
ambig_incident_8_41,"As of day 41, what is currently true about incident_8 in fast?",v27,v45,41,incident_8,fast
ambig_model_2_25,"As of day 25, what is currently true about model_2 in medium?",v10,v19,25,model_2,medium
ambig_sts_8_29,"As of day 29, what is currently true about sts_8 in fast?",v2,v49,29,sts_8,fast
ambig_api_12_11,"As of day 11, what is currently true about api_12 in medium?",v1,v27,11,api_12,medium
ambig_status_16_34,"As of day 34, what is currently true about status_16 in fast?",v21,v34,34,status_16,fast
ambig_inc_23_45,"As of day 45, what is currently true about inc_23 in fast?",v1,v41,45,inc_23,fast
ambig_sts_16_31,"As of day 31, what is currently true about sts_16 in fast?",v1,v45,31,sts_16,fast
ambig_incident_23_17,"As of day 17, what is currently true about incident_23 in fast?",v6,v35,17,incident_23,fast
ambig_sts8_5,"As of day 5, what is currently true about sts8 in fast?",v1,v47,5,sts8,fast
ambig_doc_6_42,"As of day 42, what is currently true about doc_6 in fast?",v2,v44,42,doc_6,fast
ambig_api_19_41,"As of day 41, what is currently true about api_19 in medium?",v19,v30,41,api_19,medium
ambig_model_16_32,"As of day 32, what is currently true about model_16 in medium?",v12,v33,32,model_16,medium
ambig_pricing_4_55,"As of day 55, what is currently true about pricing_4 in medium?",v26,v28,55,pricing_4,medium
ambig_sts19_38,"As of day 38, what is currently true about sts19 in fast?",v1,v50,38,sts19,fast
ambig_api_21_35,"As of day 35, what is currently true about api_21 in medium?",v17,v27,35,api_21,medium
ambig_pricing_8_13,"As of day 13, what is currently true about pricing_8 in medium?",v6,v25,13,pricing_8,medium
ambig_inc_12_36,"As of day 36, what is currently true about inc_12 in fast?",v1,v54,36,inc_12,fast
ambig_inc_11_58,"As of day 58, what is currently true about inc_11 in fast?",v3,v41,58,inc_11,fast
ambig_incident_15_53,"As of day 53, what is currently true about incident_15 in fast?",v35,v38,53,incident_15,fast
ambig_inc_16_48,"As of day 48, what is currently true about inc_16 in fast?",v3,v46,48,inc_16,fast
ambig_sts_5_29,"As of day 29, what is currently true about sts_5 in fast?",v5,v45,29,sts_5,fast
ambig_status_1_42,"As of day 42, what is currently true about status_1 in fast?",v28,v39,42,status_1,fast
ambig_api_8_54,"As of day 54, what is currently true about api_8 in medium?",v3,v27,54,api_8,medium
ambig_hw3_9,"As of day 9, what is currently true about hw3 in slow?",v1,v5,9,hw3,slow
ambig_doc_12_51,"As of day 51, what is currently true about doc_12 in fast?",v2,v45,51,doc_12,fast
ambig_model_3_17,"As of day 17, what is currently true about model_3 in medium?",v4,v19,17,model_3,medium
ambig_api_6_40,"As of day 40, what is currently true about api_6 in medium?",v4,v29,40,api_6,medium
ambig_sts_20_51,"As of day 51, what is currently true about sts_20 in fast?",v1,v50,51,sts_20,fast
ambig_sts_23_27,"As of day 27, what is currently true about sts_23 in fast?",v8,v47,27,sts_23,fast
ambig_spec_28_13,"As of day 13, what is currently true about spec_28 in slow?",v3,v16,13,spec_28,slow
ambig_status_5_16,"As of day 16, what is currently true about status_5 in fast?",v10,v40,16,status_5,fast
ambig_docs_18_33,"As of day 33, what is currently true about docs_18 in fast?",v18,v33,33,docs_18,fast
ambig_sts_20_34,"As of day 34, what is currently true about sts_20 in fast?",v1,v50,34,sts_20,fast
ambig_sts_3_38,"As of day 38, what is currently true about sts_3 in fast?",v2,v50,38,sts_3,fast
ambig_incident_29_57,"As of day 57, what is currently true about incident_29 in fast?",v42,v44,57,incident_29,fast
ambig_incident_13_42,"As of day 42, what is currently true about incident_13 in fast?",v24,v44,42,incident_13,fast
ambig_sts_6_44,"As of day 44, what is currently true about sts_6 in fast?",v1,v43,44,sts_6,fast
ambig_incident_12_4,"As of day 4, what is currently true about incident_12 in fast?",v1,v41,4,incident_12,fast
ambig_model_2_44,"As of day 44, what is currently true about model_2 in medium?",v15,v19,44,model_2,medium
ambig_model_4_37,"As of day 37, what is currently true about model_4 in medium?",v20,v29,37,model_4,medium
ambig_status_17_46,"As of day 46, what is currently true about status_17 in fast?",v23,v32,46,status_17,fast
ambig_api_1_30,"As of day 30, what is currently true about api_1 in medium?",v1,v17,30,api_1,medium
ambig_spec_4_9,"As of day 9, what is currently true about spec_4 in slow?",v4,v18,9,spec_4,slow
ambig_doc_6_3,"As of day 3, what is currently true about doc_6 in fast?",v2,v44,3,doc_6,fast
ambig_incident_8_22,"As of day 22, what is currently true about incident_8 in fast?",v16,v45,22,incident_8,fast
ambig_spec_21_12,"As of day 12, what is currently true about spec_21 in slow?",v4,v14,12,spec_21,slow
ambig_inc_23_51,"As of day 51, what is currently true about inc_23 in fast?",v1,v41,51,inc_23,fast
ambig_api_6_8,"As of day 8, what is currently true about api_6 in medium?",v2,v29,8,api_6,medium
ambig_api_16_27,"As of day 27, what is currently true about api_16 in medium?",v6,v35,27,api_16,medium
ambig_sts_0_31,"As of day 31, what is currently true about sts_0 in fast?",v3,v47,31,sts_0,fast
ambig_docs_10_27,"As of day 27, what is currently true about docs_10 in fast?",v15,v33,27,docs_10,fast
ambig_status_14_6,"As of day 6, what is currently true about status_14 in fast?",v5,v40,6,status_14,fast
ambig_inc_23_13,"As of day 13, what is currently true about inc_23 in fast?",v1,v41,13,inc_23,fast
ambig_docs_0_30,"As of day 30, what is currently true about docs_0 in fast?",v21,v41,30,docs_0,fast
ambig_api_20_57,"As of day 57, what is currently true about api_20 in medium?",v19,v20,57,api_20,medium
ambig_api_21_42,"As of day 42, what is currently true about api_21 in medium?",v20,v27,42,api_21,medium
ambig_model_16_51,"As of day 51, what is currently true about model_16 in medium?",v17,v33,51,model_16,medium
ambig_mdl_13_26,"As of day 26, what is currently true about mdl_13 in medium?",v3,v18,26,mdl_13,medium
ambig_doc_12_3,"As of day 3, what is currently true about doc_12 in fast?",v2,v45,3,doc_12,fast
ambig_doc_1_27,"As of day 27, what is currently true about doc_1 in fast?",v2,v50,27,doc_1,fast
ambig_model_18_2,"As of day 2, what is currently true about model_18 in medium?",v1,v23,2,model_18,medium
ambig_api_27_45,"As of day 45, what is currently true about api_27 in medium?",v16,v23,45,api_27,medium
ambig_pricing_3_37,"As of day 37, what is currently true about pricing_3 in medium?",v17,v28,37,pricing_3,medium
ambig_sts_0_4,"As of day 4, what is currently true about sts_0 in fast?",v3,v47,4,sts_0,fast
ambig_api_28_7,"As of day 7, what is currently true about api_28 in medium?",v2,v22,7,api_28,medium
ambig_sts15_19,"As of day 19, what is currently true about sts15 in fast?",v1,v51,19,sts15,fast
ambig_mdl_7_16,"As of day 16, what is currently true about mdl_7 in medium?",v2,v20,16,mdl_7,medium
ambig_model_10_38,"As of day 38, what is currently true about model_10 in medium?",v17,v30,38,model_10,medium
ambig_model_17_41,"As of day 41, what is currently true about model_17 in medium?",v14,v24,41,model_17,medium
ambig_status_13_40,"As of day 40, what is currently true about status_13 in fast?",v18,v50,40,status_13,fast
ambig_api_6_58,"As of day 58, what is currently true about api_6 in medium?",v4,v29,58,api_6,medium
ambig_docs_15_33,"As of day 33, what is currently true about docs_15 in fast?",v21,v38,33,docs_15,fast
ambig_api_25_49,"As of day 49, what is currently true about api_25 in medium?",v21,v25,49,api_25,medium
ambig_inc_1_33,"As of day 33, what is currently true about inc_1 in fast?",v1,v50,33,inc_1,fast
ambig_status_10_20,"As of day 20, what is currently true about status_10 in fast?",v12,v37,20,status_10,fast
ambig_api_27_48,"As of day 48, what is currently true about api_27 in medium?",v18,v23,48,api_27,medium
ambig_incident_6_59,"As of day 59, what is currently true about incident_6 in fast?",v37,v38,59,incident_6,fast
ambig_sts_5_53,"As of day 53, what is currently true about sts_5 in fast?",v5,v45,53,sts_5,fast
ambig_sts8_42,"As of day 42, what is currently true about sts8 in fast?",v1,v47,42,sts8,fast
ambig_hardware_10_30,"As of day 30, what is currently true about hardware_10 in slow?",v6,v10,30,hardware_10,slow
ambig_model_6_26,"As of day 26, what is currently true about model_6 in medium?",v7,v21,26,model_6,medium
ambig_inc_15_26,"As of day 26, what is currently true about inc_15 in fast?",v2,v46,26,inc_15,fast
ambig_status_18_56,"As of day 56, what is currently true about status_18 in fast?",v37,v41,56,status_18,fast
ambig_hardware_25_41,"As of day 41, what is currently true about hardware_25 in slow?",v14,v19,41,hardware_25,slow
ambig_pricing_19_38,"As of day 38, what is currently true about pricing_19 in medium?",v16,v22,38,pricing_19,medium
ambig_sts10_32,"As of day 32, what is currently true about sts10 in fast?",v1,v46,32,sts10,fast
ambig_inc_16_10,"As of day 10, what is currently true about inc_16 in fast?",v3,v46,10,inc_16,fast
ambig_inc_11_10,"As of day 10, what is currently true about inc_11 in fast?",v3,v41,10,inc_11,fast
ambig_doc_13_27,"As of day 27, what is currently true about doc_13 in fast?",v2,v50,27,doc_13,fast
ambig_spec_10_13,"As of day 13, what is currently true about spec_10 in slow?",v1,v18,13,spec_10,slow
ambig_hw_12_23,"As of day 23, what is currently true about hw_12 in slow?",v2,v12,23,hw_12,slow
ambig_inc_23_37,"As of day 37, what is currently true about inc_23 in fast?",v1,v41,37,inc_23,fast
ambig_status_16_12,"As of day 12, what is currently true about status_16 in fast?",v9,v34,12,status_16,fast
ambig_docs_12_51,"As of day 51, what is currently true about docs_12 in fast?",v32,v36,51,docs_12,fast
ambig_sts_4_38,"As of day 38, what is currently true about sts_4 in fast?",v1,v51,38,sts_4,fast
ambig_docs_9_50,"As of day 50, what is currently true about docs_9 in fast?",v32,v36,50,docs_9,fast
ambig_incident_1_41,"As of day 41, what is currently true about incident_1 in fast?",v25,v35,41,incident_1,fast
ambig_docs_19_19,"As of day 19, what is currently true about docs_19 in fast?",v15,v37,19,docs_19,fast
ambig_api_17_48,"As of day 48, what is currently true about api_17 in medium?",v23,v26,48,api_17,medium
ambig_spec_8_26,"As of day 26, what is currently true about spec_8 in slow?",v1,v22,26,spec_8,slow
ambig_pricing_0_37,"As of day 37, what is currently true about pricing_0 in medium?",v15,v23,37,pricing_0,medium
ambig_sts_0_16,"As of day 16, what is currently true about sts_0 in fast?",v3,v47,16,sts_0,fast
ambig_inc_5_17,"As of day 17, what is currently true about inc_5 in fast?",v7,v39,17,inc_5,fast
ambig_model_21_28,"As of day 28, what is currently true about model_21 in medium?",v12,v23,28,model_21,medium
ambig_status_3_50,"As of day 50, what is currently true about status_3 in fast?",v34,v41,50,status_3,fast
ambig_hw_1_33,"As of day 33, what is currently true about hw_1 in slow?",v1,v10,33,hw_1,slow
ambig_api_0_22,"As of day 22, what is currently true about api_0 in medium?",v2,v20,22,api_0,medium
ambig_incident_7_42,"As of day 42, what is currently true about incident_7 in fast?",v25,v36,42,incident_7,fast
ambig_doc_11_35,"As of day 35, what is currently true about doc_11 in fast?",v1,v50,35,doc_11,fast
ambig_api_4_34,"As of day 34, what is currently true about api_4 in medium?",v9,v21,34,api_4,medium
ambig_model_4_53,"As of day 53, what is currently true about model_4 in medium?",v27,v29,53,model_4,medium
ambig_docs_17_34,"As of day 34, what is currently true about docs_17 in fast?",v25,v48,34,docs_17,fast
ambig_hardware_7_41,"As of day 41, what is currently true about hardware_7 in slow?",v8,v13,41,hardware_7,slow
ambig_doc_18_25,"As of day 25, what is currently true about doc_18 in fast?",v1,v49,25,doc_18,fast
ambig_incident_4_44,"As of day 44, what is currently true about incident_4 in fast?",v29,v44,44,incident_4,fast
ambig_incident_10_43,"As of day 43, what is currently true about incident_10 in fast?",v23,v43,43,incident_10,fast
ambig_sts_23_38,"As of day 38, what is currently true about sts_23 in fast?",v8,v47,38,sts_23,fast
ambig_incident_9_46,"As of day 46, what is currently true about incident_9 in fast?",v31,v37,46,incident_9,fast
ambig_spec_15_9,"As of day 9, what is currently true about spec_15 in slow?",v4,v20,9,spec_15,slow
ambig_status_17_45,"As of day 45, what is currently true about status_17 in fast?",v23,v32,45,status_17,fast
ambig_hw_5_15,"As of day 15, what is currently true about hw_5 in slow?",v4,v10,15,hw_5,slow
ambig_model_5_1,"As of day 1, what is currently true about model_5 in medium?",v1,v27,1,model_5,medium
ambig_api_2_17,"As of day 17, what is currently true about api_2 in medium?",v1,v12,17,api_2,medium
ambig_docs_15_31,"As of day 31, what is currently true about docs_15 in fast?",v23,v38,31,docs_15,fast
ambig_status_18_11,"As of day 11, what is currently true about status_18 in fast?",v7,v41,11,status_18,fast
ambig_docs_6_46,"As of day 46, what is currently true about docs_6 in fast?",v22,v28,46,docs_6,fast
ambig_sts_0_3,"As of day 3, what is currently true about sts_0 in fast?",v3,v47,3,sts_0,fast
ambig_incident_0_54,"As of day 54, what is currently true about incident_0 in fast?",v37,v28,54,incident_0,fast
ambig_pricing_8_56,"As of day 56, what is currently true about pricing_8 in medium?",v23,v25,56,pricing_8,medium
ambig_status_8_7,"As of day 7, what is currently true about status_8 in fast?",v5,v41,7,status_8,fast
ambig_model_24_18,"As of day 18, what is currently true about model_24 in medium?",v9,v27,18,model_24,medium
ambig_inc_11_1,"As of day 1, what is currently true about inc_11 in fast?",v1,v41,1,inc_11,fast
ambig_inc_9_7,"As of day 7, what is currently true about inc_9 in fast?",v3,v45,7,inc_9,fast
ambig_spec_23_17,"As of day 17, what is currently true about spec_23 in slow?",v5,v17,17,spec_23,slow
ambig_sts17_38,"As of day 38, what is currently true about sts17 in fast?",v1,v43,38,sts17,fast
ambig_docs_1_9,"As of day 9, what is currently true about docs_1 in fast?",v5,v40,9,docs_1,fast
ambig_incident_19_27,"As of day 27, what is currently true about incident_19 in fast?",v17,v40,27,incident_19,fast
ambig_sts_14_59,"As of day 59, what is currently true about sts_14 in fast?",v6,v51,59,sts_14,fast
ambig_spec_9_43,"As of day 43, what is currently true about spec_9 in slow?",v5,v14,43,spec_9,slow
ambig_inc_11_52,"As of day 52, what is currently true about inc_11 in fast?",v3,v41,52,inc_11,fast
ambig_incident_4_12,"As of day 12, what is currently true about incident_4 in fast?",v9,v44,12,incident_4,fast
ambig_sts7_30,"As of day 30, what is currently true about sts7 in fast?",v1,v44,30,sts7,fast
ambig_doc_0_23,"As of day 23, what is currently true about doc_0 in fast?",v3,v49,23,doc_0,fast
ambig_api_19_19,"As of day 19, what is currently true about api_19 in medium?",v7,v30,19,api_19,medium
ambig_model_12_15,"As of day 15, what is currently true about model_12 in medium?",v8,v24,15,model_12,medium
ambig_api_10_51,"As of day 51, what is currently true about api_10 in medium?",v5,v22,51,api_10,medium
ambig_docs_8_3,"As of day 3, what is currently true about docs_8 in fast?",v2,v43,3,docs_8,fast
ambig_incident_28_37,"As of day 37, what is currently true about incident_28 in fast?",v26,v45,37,incident_28,fast
ambig_docs_17_32,"As of day 32, what is currently true about docs_17 in fast?",v25,v48,32,docs_17,fast
ambig_api_3_9,"As of day 9, what is currently true about api_3 in medium?",v2,v25,9,api_3,medium
ambig_status_3_40,"As of day 40, what is currently true about status_3 in fast?",v28,v41,40,status_3,fast
ambig_hardware_3_51,"As of day 51, what is currently true about hardware_3 in slow?",v11,v13,51,hardware_3,slow
ambig_sts_7_15,"As of day 15, what is currently true about sts_7 in fast?",v2,v51,15,sts_7,fast
ambig_incident_19_41,"As of day 41, what is currently true about incident_19 in fast?",v34,v40,41,incident_19,fast
ambig_model_2_39,"As of day 39, what is currently true about model_2 in medium?",v17,v19,39,model_2,medium
ambig_incident_1_22,"As of day 22, what is currently true about incident_1 in fast?",v17,v35,22,incident_1,fast
ambig_doc_11_55,"As of day 55, what is currently true about doc_11 in fast?",v1,v50,55,doc_11,fast
ambig_status_14_29,"As of day 29, what is currently true about status_14 in fast?",v21,v40,29,status_14,fast
ambig_model_20_30,"As of day 30, what is currently true about model_20 in medium?",v12,v28,30,model_20,medium
ambig_sts_8_22,"As of day 22, what is currently true about sts_8 in fast?",v2,v49,22,sts_8,fast
ambig_sts10_53,"As of day 53, what is currently true about sts10 in fast?",v1,v46,53,sts10,fast
ambig_incident_3_11,"As of day 11, what is currently true about incident_3 in fast?",v6,v36,11,incident_3,fast
ambig_incident_6_12,"As of day 12, what is currently true about incident_6 in fast?",v7,v38,12,incident_6,fast
ambig_model_2_42,"As of day 42, what is currently true about model_2 in medium?",v15,v19,42,model_2,medium
ambig_sts_14_20,"As of day 20, what is currently true about sts_14 in fast?",v6,v51,20,sts_14,fast
ambig_status_29_7,"As of day 7, what is currently true about status_29 in fast?",v5,v39,7,status_29,fast
ambig_doc_12_31,"As of day 31, what is currently true about doc_12 in fast?",v2,v45,31,doc_12,fast
ambig_status_10_12,"As of day 12, what is currently true about status_10 in fast?",v9,v37,12,status_10,fast
ambig_spec_16_16,"As of day 16, what is currently true about spec_16 in slow?",v4,v18,16,spec_16,slow
ambig_incident_15_18,"As of day 18, what is currently true about incident_15 in fast?",v15,v38,18,incident_15,fast
ambig_inc_4_12,"As of day 12, what is currently true about inc_4 in fast?",v2,v49,12,inc_4,fast
ambig_sts_1_16,"As of day 16, what is currently true about sts_1 in fast?",v2,v52,16,sts_1,fast
ambig_hardware_17_28,"As of day 28, what is currently true about hardware_17 in slow?",v10,v14,28,hardware_17,slow
ambig_pricing_2_36,"As of day 36, what is currently true about pricing_2 in medium?",v17,v29,36,pricing_2,medium
ambig_status_25_42,"As of day 42, what is currently true about status_25 in fast?",v33,v48,42,status_25,fast
ambig_model_22_43,"As of day 43, what is currently true about model_22 in medium?",v18,v27,43,model_22,medium
ambig_model_20_51,"As of day 51, what is currently true about model_20 in medium?",v22,v28,51,model_20,medium
ambig_model_5_27,"As of day 27, what is currently true about model_5 in medium?",v15,v27,27,model_5,medium
ambig_prc_4_58,"As of day 58, what is currently true about prc_4 in medium?",v2,v18,58,prc_4,medium
ambig_pricing_10_51,"As of day 51, what is currently true about pricing_10 in medium?",v18,v24,51,pricing_10,medium
ambig_api_2_12,"As of day 12, what is currently true about api_2 in medium?",v1,v12,12,api_2,medium
ambig_api_3_5,"As of day 5, what is currently true about api_3 in medium?",v1,v25,5,api_3,medium
ambig_pricing_17_27,"As of day 27, what is currently true about pricing_17 in medium?",v11,v26,27,pricing_17,medium
ambig_sts10_33,"As of day 33, what is currently true about sts10 in fast?",v1,v46,33,sts10,fast
ambig_hardware_16_51,"As of day 51, what is currently true about hardware_16 in slow?",v9,v19,51,hardware_16,slow
ambig_incident_8_13,"As of day 13, what is currently true about incident_8 in fast?",v11,v45,13,incident_8,fast
ambig_inc_19_9,"As of day 9, what is currently true about inc_19 in fast?",v1,v46,9,inc_19,fast
ambig_api_7_1,"As of day 1, what is currently true about api_7 in medium?",v1,v23,1,api_7,medium
ambig_prc_6_57,"As of day 57, what is currently true about prc_6 in medium?",v1,v25,57,prc_6,medium
ambig_inc_2_9,"As of day 9, what is currently true about inc_2 in fast?",v6,v49,9,inc_2,fast
ambig_inc_11_51,"As of day 51, what is currently true about inc_11 in fast?",v3,v41,51,inc_11,fast
ambig_api9_28,"As of day 28, what is currently true about api9 in medium?",v1,v14,28,api9,medium
ambig_doc_16_56,"As of day 56, what is currently true about doc_16 in fast?",v8,v51,56,doc_16,fast
ambig_model_25_20,"As of day 20, what is currently true about model_25 in medium?",v10,v28,20,model_25,medium
ambig_status_29_11,"As of day 11, what is currently true about status_29 in fast?",v7,v39,11,status_29,fast
ambig_doc_15_51,"As of day 51, what is currently true about doc_15 in fast?",v6,v49,51,doc_15,fast
ambig_inc_4_59,"As of day 59, what is currently true about inc_4 in fast?",v2,v49,59,inc_4,fast
ambig_status_28_1,"As of day 1, what is currently true about status_28 in fast?",v1,v47,1,status_28,fast
ambig_api_29_32,"As of day 32, what is currently true about api_29 in medium?",v13,v25,32,api_29,medium
ambig_api_10_28,"As of day 28, what is currently true about api_10 in medium?",v5,v22,28,api_10,medium
ambig_inc_14_38,"As of day 38, what is currently true about inc_14 in fast?",v1,v45,38,inc_14,fast
ambig_api9_8,"As of day 8, what is currently true about api9 in medium?",v1,v14,8,api9,medium
ambig_docs_17_38,"As of day 38, what is currently true about docs_17 in fast?",v30,v48,38,docs_17,fast
ambig_incident_28_4,"As of day 4, what is currently true about incident_28 in fast?",v3,v45,4,incident_28,fast
ambig_spec_7_36,"As of day 36, what is currently true about spec_7 in slow?",v1,v20,36,spec_7,slow
ambig_docs_17_41,"As of day 41, what is currently true about docs_17 in fast?",v33,v48,41,docs_17,fast
ambig_incident_0_58,"As of day 58, what is currently true about incident_0 in fast?",v26,v28,58,incident_0,fast
ambig_incident_2_14,"As of day 14, what is currently true about incident_2 in fast?",v9,v39,14,incident_2,fast
ambig_sts_21_22,"As of day 22, what is currently true about sts_21 in fast?",v3,v52,22,sts_21,fast
ambig_incident_12_59,"As of day 59, what is currently true about incident_12 in fast?",v40,v41,59,incident_12,fast
ambig_incident_24_12,"As of day 12, what is currently true about incident_24 in fast?",v10,v41,12,incident_24,fast
ambig_api_17_13,"As of day 13, what is currently true about api_17 in medium?",v5,v26,13,api_17,medium
ambig_inc_5_29,"As of day 29, what is currently true about inc_5 in fast?",v7,v39,29,inc_5,fast
